530	0.227	0.267	0.339	0.385	0.372	0.341	0.265	0.256	0.032	0.546	0.314	0.075	0.474	0.133	0.282
531	0.2276	0.2674	0.3452	0.3834	0.3702	0.3378	0.264	0.255	0.032	0.553	0.31	0.0724	0.4744	0.1348	0.2808
532	0.2282	0.2678	0.3514	0.3818	0.3684	0.3346	0.263	0.254	0.032	0.56	0.306	0.0698	0.4748	0.1366	0.2796
533	0.2288	0.2682	0.3576	0.3802	0.3666	0.3314	0.262	0.253	0.032	0.567	0.302	0.0672	0.4752	0.1384	0.2784
534	0.2294	0.2686	0.3638	0.3786	0.3648	0.3282	0.261	0.252	0.032	0.574	0.298	0.0646	0.4756	0.1402	0.2772
535	0.23	0.269	0.37	0.377	0.363	0.325	0.26	0.251	0.032	0.581	0.294	0.062	0.476	0.142	0.276
536	0.2312	0.2696	0.3744	0.375	0.361	0.3218	0.2594	0.2508	0.0322	0.5868	0.2894	0.0598	0.4774	0.1436	0.2756
537	0.2324	0.2702	0.3788	0.373	0.359	0.3186	0.2588	0.2506	0.0324	0.5926	0.2848	0.0576	0.4788	0.1452	0.2752
538	0.2336	0.2708	0.3832	0.371	0.357	0.3154	0.2582	0.2504	0.0326	0.5984	0.2802	0.0554	0.4802	0.1468	0.2748
539	0.2348	0.2714	0.3876	0.369	0.355	0.3122	0.2576	0.2502	0.0328	0.6042	0.2756	0.0532	0.4816	0.1484	0.2744
540	0.236	0.272	0.392	0.367	0.353	0.309	0.257	0.25	0.033	0.61	0.271	0.051	0.483	0.15	0.274
541	0.2378	0.2728	0.3934	0.3644	0.3508	0.3058	0.257	0.2502	0.0332	0.6148	0.2664	0.049	0.4844	0.1508	0.2744
542	0.2396	0.2736	0.3948	0.3618	0.3486	0.3026	0.257	0.2504	0.0334	0.6196	0.2618	0.047	0.4858	0.1516	0.2748
543	0.2414	0.2744	0.3962	0.3592	0.3464	0.2994	0.257	0.2506	0.0336	0.6244	0.2572	0.045	0.4872	0.1524	0.2752
544	0.2432	0.2752	0.3976	0.3566	0.3442	0.2962	0.257	0.2508	0.0338	0.6292	0.2526	0.043	0.4886	0.1532	0.2756
545	0.245	0.276	0.399	0.354	0.342	0.293	0.257	0.251	0.034	0.634	0.248	0.041	0.49	0.154	0.276
546	0.2466	0.2772	0.3992	0.3514	0.3398	0.2902	0.2574	0.2516	0.0342	0.6378	0.2438	0.0398	0.4932	0.1542	0.277
547	0.2482	0.2784	0.3994	0.3488	0.3376	0.2874	0.2578	0.2522	0.0344	0.6416	0.2396	0.0386	0.4964	0.1544	0.278
548	0.2498	0.2796	0.3996	0.3462	0.3354	0.2846	0.2582	0.2528	0.0346	0.6454	0.2354	0.0374	0.4996	0.1546	0.279
549	0.2514	0.2808	0.3998	0.3436	0.3332	0.2818	0.2586	0.2534	0.0348	0.6492	0.2312	0.0362	0.5028	0.1548	0.28
550	0.253	0.282	0.4	0.341	0.331	0.279	0.259	0.254	0.035	0.653	0.227	0.035	0.506	0.155	0.281
551	0.2548	0.2834	0.3986	0.3382	0.3288	0.2762	0.2592	0.2548	0.0354	0.6556	0.2228	0.0338	0.51	0.1544	0.282
552	0.2566	0.2848	0.3972	0.3354	0.3266	0.2734	0.2594	0.2556	0.0358	0.6582	0.2186	0.0326	0.514	0.1538	0.283
553	0.2584	0.2862	0.3958	0.3326	0.3244	0.2706	0.2596	0.2564	0.0362	0.6608	0.2144	0.0314	0.518	0.1532	0.284
554	0.2602	0.2876	0.3944	0.3298	0.3222	0.2678	0.2598	0.2572	0.0366	0.6634	0.2102	0.0302	0.522	0.1526	0.285
